ts_ms,ax,ay,az,gx,gy,gz,mx,my,mz
13232,-7.563283,-3.268085,3.744531,3.412585,1.507511,-1.313926,61.789932,29.095261,17.247190
13236,-7.857770,-2.935291,3.636792,3.587118,1.567998,-1.459415,61.789932,29.095261,17.247190
13239,-8.058883,-2.801216,3.548207,3.758587,1.613031,-1.608767,61.789932,29.095261,17.247190
13243,-8.362947,-2.456451,3.469198,3.918730,1.659795,-1.747861,61.789932,29.095261,17.247190
13246,-8.549694,-2.135628,3.359065,4.063819,1.696833,-1.894815,61.789932,29.095261,17.247190
13250,-8.827422,-1.951274,3.236961,4.201847,1.719616,-2.034041,63.139713,29.695162,14.697606
13253,-9.009381,-1.869871,3.179500,4.342939,1.741865,-2.159678,63.139713,29.695162,14.697606
13257,-9.334992,-1.752556,3.112462,4.365588,1.761983,-2.291311,63.139713,29.695162,14.697606
13260,-9.603143,-1.675941,3.002329,4.365588,1.773308,-2.403758,63.139713,29.695162,14.697606
13264,-9.797073,-1.596933,2.875436,4.365588,1.775173,-2.517271,63.139713,29.695162,14.697606
13267,-10.017340,-1.482011,2.762909,4.365588,1.782368,-2.612798,63.139713,29.695162,14.697606
13271,-10.244789,-1.482011,2.590526,4.365588,1.782101,-2.696733,61.939911,27.295553,14.397655
13274,-10.421960,-1.522712,2.458845,4.365588,1.775040,-2.770677,61.939911,27.295553,14.397655
13278,-10.563218,-1.544260,2.391808,4.365588,1.770776,-2.839690,61.939911,27.295553,14.397655
13281,-10.764331,-1.565808,2.193089,4.365588,1.764115,-2.890718,63.289688,24.296041,11.548119
13497,-8.516175,-4.149151,-0.955287,1.356028,0.051427,1.674583,56.990715,-5.699071,7.948705
13500,-8.406042,-4.558560,-0.905008,1.213870,0.025447,1.736669,55.790913,-4.049340,10.648265
13504,-8.398860,-4.972757,-0.962469,1.084769,0.005063,1.794092,55.790913,-4.049340,10.648265
13508,-8.396465,-5.137957,-0.921768,0.966459,-0.014922,1.836459,55.790913,-4.049340,10.648265
13511,-8.470686,-5.554548,-0.926556,0.853346,-0.024648,1.872299,56.390812,-4.649242,9.298485
13515,-8.566454,-5.738902,-0.876278,0.749692,-0.035173,1.898545,56.390812,-4.649242,9.298485
13518,-8.796297,-6.019023,-0.895431,0.666956,-0.046364,1.917464,56.390812,-4.649242,9.298485
13522,-8.932767,-6.052542,-0.921768,0.581821,-0.055291,1.930920,56.990715,-2.549585,9.448461
13525,-9.167398,-6.038177,-0.984017,0.509343,-0.064084,1.939714,56.990715,-2.549585,9.448461
13529,-9.373300,-6.100426,-1.048660,0.444060,-0.072211,1.943710,56.990715,-2.549585,9.448461
13532,-9.449914,-6.155493,-1.096544,0.379975,-0.088998,1.935983,57.140690,-3.899365,10.048363
13536,-9.660604,-6.100426,-1.132457,0.330946,-0.101389,1.916265,57.140690,-3.899365,10.048363
13539,-9.878476,-6.035782,-1.158794,0.281651,-0.111648,1.890818,57.140690,-3.899365,10.048363
13543,-10.048465,-5.925649,-1.194707,0.239150,-0.130433,1.854979,56.990715,-2.549585,9.148510
13546,-10.149021,-5.755661,-1.252167,0.204377,-0.147354,1.805283,56.990715,-2.549585,9.148510
13628,-9.452309,-4.745308,-0.699107,0.376778,-0.079273,-0.134164,58.490471,0.899853,10.948216
13632,-9.308656,-4.582502,-0.598550,0.388103,-0.067282,-0.213969,60.440155,0.149976,10.948216
13635,-9.224859,-4.532224,-0.560243,0.399960,-0.052760,-0.291643,60.440155,0.149976,10.948216
13639,-9.153033,-4.429273,-0.608127,0.401026,-0.042634,-0.369317,60.440155,0.149976,10.948216
13642,-9.050082,-4.264073,-0.577003,0.408487,-0.029044,-0.447923,61.040054,0.299951,10.798241
13646,-8.836999,-4.204218,-0.596156,0.418080,-0.014522,-0.523332,61.040054,0.299951,10.798241
13649,-8.741230,-4.034230,-0.517148,0.417680,-0.001599,-0.594211,61.040054,0.299951,10.798241
13653,-8.645462,-3.974375,-0.543484,0.419945,0.018253,-0.654299,59.540302,-0.299951,11.248168
13656,-8.556877,-3.881001,-0.438139,0.426207,0.027312,-0.697732,59.540302,-0.299951,11.248168
13660,-8.549694,-3.718195,-0.392649,0.420611,0.045032,-0.744496,59.240349,0.149976,11.698094
13663,-8.597578,-3.560178,-0.282516,0.416614,0.051960,-0.773674,59.240349,0.149976,11.698094
13667,-8.724471,-3.363853,-0.227449,0.416481,0.059954,-0.790861,59.240349,0.149976,11.698094
13670,-8.743625,-3.153164,-0.229843,0.401692,0.062086,-0.798455,59.690277,-1.649731,11.398143
13674,-8.736442,-3.069367,-0.169988,0.385571,0.063685,-0.785132,59.690277,-1.649731,11.398143
13678,-8.669404,-2.916138,-0.110133,0.365853,0.063018,-0.762216,59.690277,-1.649731,11.398143
13792,-9.497798,-3.356671,-0.105345,-0.153083,-0.091530,-0.156147,59.240349,-0.899853,10.948216
13795,-9.533711,-3.447650,-0.110133,-0.172934,-0.089798,-0.180395,59.240349,-0.899853,10.948216
13799,-9.509769,-3.411737,-0.189142,-0.181861,-0.092196,-0.204243,59.240349,-0.899853,10.948216
13802,-9.346964,-3.471592,-0.284910,-0.212104,-0.099124,-0.220364,59.690277,-1.649731,11.398143
13806,-9.394848,-3.466804,-0.260968,-0.231556,-0.097925,-0.226626,59.690277,-1.649731,11.398143
13810,-9.619903,-3.438074,-0.268151,-0.269127,-0.112047,-0.221430,59.690277,-1.649731,11.398143
13813,-9.595961,-3.380613,-0.282516,-0.307098,-0.120308,-0.205443,57.890568,-0.749878,11.248168
13817,-9.710882,-3.371036,-0.282516,-0.349066,-0.136562,-0.184792,57.890568,-0.749878,11.248168
13820,-9.679757,-3.222595,-0.399832,-0.401426,-0.151884,-0.155614,57.890568,-0.749878,11.248168
13824,-9.674969,-3.356671,-0.493206,-0.454052,-0.168138,-0.117643,57.440643,-1.649731,10.948216
13827,-9.737218,-3.313575,-0.720655,-0.515472,-0.188922,-0.075542,57.440643,-1.649731,10.948216
13831,-9.923966,-3.265691,-0.763750,-0.565833,-0.202645,-0.041302,58.490471,-1.349780,12.447972
13834,-9.993398,-3.165135,-0.816423,-0.639377,-0.240349,0.014389,58.490471,-1.349780,12.447972
13838,-9.991004,-3.055001,-0.828394,-0.716118,-0.267528,0.067415,58.490471,-1.349780,12.447972
13841,-9.943120,-2.873042,-0.912191,-0.806982,-0.294441,0.134564,60.140202,-0.899853,10.648265
13896,-9.490616,-3.239355,-3.399766,-3.041270,-0.577557,2.030178,60.440155,1.349780,10.198339
13899,-9.787497,-3.339911,-3.605668,-3.177965,-0.575026,2.160478,60.440155,1.349780,10.198339
13903,-9.849746,-3.275268,-3.708618,-3.314127,-0.567432,2.273724,60.440155,1.349780,10.198339
13906,-10.129868,-3.143587,-3.758897,-3.454020,-0.569564,2.359259,60.440155,1.349780,10.198339
13910,-10.275913,-3.198653,-3.830723,-3.591648,-0.571562,2.443328,60.440155,1.349780,10.198339
13913,-10.462662,-3.220201,-3.873818,-3.724479,-0.575026,2.504081,61.939911,3.299463,10.198339
13917,-10.673351,-3.248932,-3.833117,-3.856645,-0.575559,2.553643,61.939911,3.299463,10.198339
13920,-10.946290,-3.270479,-3.895366,-3.982282,-0.572361,2.593346,61.939911,3.299463,10.198339
13924,-11.173739,-3.260903,-3.885789,-4.103789,-0.584086,2.630518,61.939911,3.299463,10.198339
13927,-11.312603,-3.260903,-3.904943,-4.228759,-0.586084,2.654233,61.939911,3.299463,10.198339
13930,-11.360487,-3.236961,-3.931279,-4.350133,-0.585951,2.674351,62.389835,3.299463,10.198339
13934,-11.420342,-3.213019,-3.881001,-4.365721,-0.586084,2.679280,62.389835,4.799218,9.898388
13937,-11.338940,-3.112462,-3.876213,-4.365721,-0.583553,2.668355,62.389835,4.799218,9.898388
13941,-11.331757,-2.899378,-3.864242,-4.365721,-0.573028,2.652368,62.389835,4.799218,9.898388
13944,-11.214440,-2.796427,-3.830723,-4.365721,-0.565167,2.634381,62.389835,4.799218,9.898388
14157,-10.038888,-0.371101,3.799598,-4.365721,-1.363489,1.848717,61.639957,32.844650,18.147043
14160,-9.730036,-0.399832,3.885789,-4.365721,-1.411185,1.700564,61.639957,32.844650,18.147043
14164,-9.481039,-0.474052,3.770868,-4.365721,-1.435433,1.590248,62.539810,34.644356,19.496824
14167,-9.093178,-0.610521,3.742137,-4.329616,-1.454885,1.516971,62.539810,34.644356,19.496824
14171,-8.729259,-0.766145,3.869030,-4.261002,-1.465277,1.424908,62.539810,34.644356,19.496824
14175,-8.389283,-0.945710,3.931279,-4.153351,-1.464877,1.334977,61.489983,36.144112,21.296530
14178,-7.984663,-1.304840,4.062960,-4.061155,-1.452221,1.282617,61.489983,36.144112,21.296530
14182,-7.773973,-1.529895,4.156334,-3.957501,-1.433168,1.239450,60.440155,37.493893,21.146555
14185,-7.613562,-1.513135,4.244920,-3.847585,-1.401459,1.216934,60.440155,37.493893,21.146555
14189,-7.479486,-1.534683,4.400543,-3.745663,-1.362023,1.192420,60.440155,37.493893,21.146555
14192,-7.378930,-1.400608,4.683059,-3.639611,-1.332579,1.184426,61.040054,37.343918,23.246214
14196,-7.268796,-1.422156,4.742914,-3.526231,-1.289412,1.178564,61.040054,37.343918,23.246214
14199,-7.395689,-1.429338,4.788404,-3.421378,-1.245046,1.176565,61.040054,37.343918,23.246214
14203,-7.405266,-1.426944,4.941632,-3.309198,-1.199747,1.186291,58.340496,36.594040,25.045919
14206,-7.465121,-1.331176,5.109226,-3.208608,-1.158712,1.201879,58.340496,36.594040,25.045919
14355,-8.219295,0.945710,5.396531,0.632582,0.170270,-0.265263,58.190521,40.343430,28.645334
14359,-8.238448,1.082179,5.415684,0.659495,0.188922,-0.333611,58.190521,40.343430,28.645334
14362,-8.427590,1.264138,5.267244,0.668288,0.200913,-0.390634,58.490471,39.893501,29.395212
14366,-8.516175,1.410185,5.224148,0.679080,0.212637,-0.466709,58.490471,39.893501,29.395212
14370,-8.571242,1.577779,5.204995,0.672018,0.223962,-0.515338,58.490471,39.893501,29.395212
14374,-8.489840,1.625663,5.087678,0.668554,0.224628,-0.585951,58.190521,39.893501,28.945284
14378,-8.540117,1.771709,5.061342,0.654698,0.228492,-0.631116,58.190521,39.893501,28.945284
14382,-8.573636,1.855506,5.063736,0.631116,0.238217,-0.692403,59.090374,39.293598,29.245235
14386,-8.458714,1.972822,4.999093,0.609533,0.238750,-0.728775,59.090374,39.293598,29.245235
14390,-8.549694,2.082955,4.934450,0.577557,0.241815,-0.758086,59.090374,39.293598,29.245235
14394,-8.513782,2.118869,4.867412,0.551577,0.243547,-0.770609,58.940399,39.893501,28.945284
14398,-8.396465,2.135628,4.867412,0.520534,0.253006,-0.771276,58.940399,39.893501,28.945284
14401,-8.494628,2.149993,4.759673,0.487760,0.247277,-0.749825,58.940399,39.893501,28.945284
14405,-8.499416,2.142811,4.707001,0.455251,0.252473,-0.723046,58.940399,39.143623,27.895456
14409,-8.439561,2.056619,4.601655,0.415815,0.248876,-0.670819,58.940399,39.143623,27.895456
14488,-9.002198,1.335965,4.015076,-0.009593,0.131100,-0.083403,59.540302,38.843674,26.995602
14492,-9.023746,1.431733,3.916914,-0.017720,0.122972,-0.086867,59.540302,38.843674,26.995602
14495,-8.942344,1.477222,3.938462,-0.029977,0.120841,-0.088066,59.840252,38.843674,27.295553
14499,-8.911219,1.594538,3.895366,-0.031309,0.111914,-0.094061,59.840252,38.843674,27.295553
14502,-8.877700,1.580173,3.801992,-0.044499,0.106452,-0.095260,59.840252,38.843674,27.295553
14505,-8.937555,1.606509,3.766079,-0.056357,0.098858,-0.096992,58.490471,38.693695,26.395700
14509,-8.889671,1.568202,3.730166,-0.072345,0.091130,-0.099124,58.490471,38.693695,26.395700
14512,-8.832211,1.563414,3.694253,-0.077541,0.081404,-0.105386,59.690277,37.493893,26.695652
14516,-8.765172,1.539472,3.715801,-0.088466,0.080072,-0.096992,59.690277,37.493893,26.695652
14519,-8.762778,1.505953,3.799598,-0.090064,0.074343,-0.093395,59.690277,37.493893,26.695652
14523,-8.750807,1.470040,3.849876,-0.100723,0.069014,-0.091530,61.489983,38.843674,26.995602
14526,-8.784326,1.470040,3.892972,-0.103254,0.068614,-0.084202,61.489983,38.843674,26.995602
14530,-8.719683,1.472434,3.866636,-0.115911,0.071545,-0.083802,61.489983,38.843674,26.995602
14533,-8.789114,1.539472,3.849876,-0.114712,0.072345,-0.084469,59.840252,37.793842,27.295553
14537,-8.729259,1.582567,3.888184,-0.121507,0.070879,-0.076475,59.840252,37.793842,27.295553
14716,-9.074024,1.721431,3.892972,0.008793,0.113646,-0.060487,59.690277,37.943817,25.945774
14720,-9.042900,1.683124,3.878607,0.008660,0.120041,-0.049562,59.690277,37.943817,25.945774
14725,-9.028535,1.759738,3.892972,0.016254,0.117243,-0.043300,60.440155,37.943817,26.695652
14729,-9.030929,1.747767,3.869030,0.019052,0.115511,-0.043966,60.440155,37.943817,26.695652
14734,-8.911219,1.635240,3.926491,0.024248,0.113646,-0.051161,59.540302,36.594040,27.295553
14738,-8.877700,1.687912,3.883395,0.032642,0.118709,-0.058222,59.540302,36.594040,27.295553
14743,-8.963891,1.608904,3.842694,0.046231,0.116844,-0.070080,59.540302,36.594040,27.295553
14747,-8.961497,1.592144,3.778050,0.053559,0.115645,-0.072877,61.190033,37.493893,27.445528
14750,-8.990228,1.549049,3.811569,0.063018,0.126037,-0.073277,61.190033,37.493893,27.445528
14754,-8.954314,1.529895,3.799598,0.064884,0.117910,-0.073277,61.190033,37.493893,27.445528
14757,-8.990228,1.635240,3.823540,0.077940,0.110715,-0.074476,61.190033,37.493893,27.445528
14761,-8.927979,1.587356,3.797204,0.084069,0.114179,-0.069680,61.190033,37.493893,27.445528
14764,-8.961497,1.616086,3.818752,0.094061,0.109783,-0.065017,61.190033,37.493893,27.145578
14768,-9.030929,1.642422,3.878607,0.096992,0.109383,-0.058489,61.190033,37.493893,27.145578
14771,-9.047688,1.735796,3.914520,0.096992,0.103787,-0.050495,61.190033,37.493893,27.145578
14817,-9.117120,2.066196,4.010288,0.001865,0.041968,0.019452,59.690277,36.744015,25.945774
14820,-9.009381,1.944092,3.940856,-0.003997,0.037838,0.044766,59.690277,36.744015,25.945774
14824,-8.949526,1.848324,3.960010,-0.007061,0.040103,0.064617,59.690277,36.744015,27.145578
14827,-8.947132,1.795651,3.926491,-0.013323,0.031043,0.080871,59.690277,36.744015,27.145578
14831,-8.865729,1.738190,3.847482,-0.009726,0.034507,0.102855,59.690277,36.744015,27.145578
14834,-8.781932,1.668759,3.799598,-0.009992,0.034907,0.114446,61.190033,35.994137,25.645823
14838,-8.805874,1.599327,3.782839,-0.006262,0.033974,0.130433,61.190033,35.994137,25.645823
14841,-8.829816,1.446098,3.768473,-0.003198,0.038371,0.144423,61.190033,35.994137,25.645823
14845,-8.743625,1.472434,3.689465,0.011325,0.033175,0.151351,59.690277,36.744015,26.395700
14848,-8.671799,1.383849,3.701436,0.016654,0.039836,0.157080,59.690277,36.744015,26.395700
14852,-8.772355,1.290475,3.730166,0.037038,0.040636,0.158012,59.690277,36.744015,26.395700
14855,-8.717288,1.206678,3.699042,0.048629,0.042767,0.150152,59.690277,38.243771,25.945774
14859,-8.853758,1.268927,3.620033,0.066349,0.044899,0.136296,59.690277,38.243771,25.945774
14863,-8.856153,1.288081,3.694253,0.077541,0.044899,0.122573,59.690277,38.243771,25.945774
14866,-8.904037,1.319205,3.730166,0.091130,0.043300,0.105386,60.590130,36.893990,26.545675
14957,-9.947908,-1.209072,3.227384,0.388902,0.007861,-0.391167,60.140202,37.943817,25.195896
14961,-9.971850,-1.510741,3.119645,0.463511,0.011591,-0.548113,60.140202,37.943817,25.195896
14965,-10.014946,-1.656788,3.160346,0.524398,0.013456,-0.690671,60.140202,37.943817,25.195896
14969,-9.878476,-1.798046,3.155558,0.588216,0.010792,-0.852014,60.140202,37.943817,25.195896
14973,-9.842564,-1.628057,3.134010,0.679346,0.024248,-1.079306,60.140202,37.943817,25.195896
14976,-9.722853,-1.175553,3.134010,0.745695,0.032908,-1.293809,61.789932,37.343918,26.545675
14980,-9.471462,-0.833182,3.076549,0.813510,0.051161,-1.580256,61.789932,37.343918,26.545675
14984,-9.342175,-0.569820,3.076549,0.864271,0.074210,-1.821671,61.789932,37.343918,26.545675
14988,-9.066842,-0.342371,3.090914,0.915165,0.097659,-2.075077,61.789932,37.343918,26.545675
14992,-8.848969,-0.028730,3.129222,0.962063,0.136429,-2.370983,61.789932,37.343918,26.545675
14996,-8.762778,0.320823,3.191471,1.004963,0.176931,-2.650635,59.840252,35.694183,26.545675
15000,-8.683769,0.150835,3.086126,1.031876,0.210505,-2.858743,59.840252,35.694183,26.545675
15004,-8.645462,0.526724,2.899378,1.061453,0.243147,-3.064185,60.590130,34.644356,24.296041
15008,-8.640674,1.110910,3.074155,1.078107,0.271392,-3.221665,60.590130,34.644356,24.296041
15012,-8.592790,1.252167,3.150769,1.079440,0.282717,-3.293743,60.590130,34.644356,24.296041
15122,-9.574412,-1.074997,3.339911,0.787397,-0.071812,-1.552410,63.889591,26.545675,23.396189
15125,-9.473856,-0.967257,3.325546,0.806182,-0.068348,-1.593579,65.239372,25.945774,23.996090
15129,-9.457097,-1.007959,3.375824,0.818040,-0.067948,-1.636213,65.239372,25.945774,23.996090
15132,-9.430760,-0.837971,3.339911,0.827766,-0.064884,-1.676582,65.239372,25.945774,23.996090
15136,-9.306262,-0.548272,3.287239,0.828831,-0.053426,-1.724146,65.239372,25.945774,23.996090
15139,-9.270349,-0.543484,3.299210,0.828432,-0.045832,-1.760784,65.239372,25.945774,23.996090
15143,-9.236830,-0.407014,3.210624,0.822836,-0.033308,-1.798355,65.239372,25.945774,23.996090
15147,-9.241618,-0.222661,3.201048,0.809113,-0.022250,-1.823936,64.939423,23.096237,22.496336
15150,-9.234436,-0.179565,3.263297,0.801786,-0.016787,-1.830597,64.939423,23.096237,22.496336
15154,-9.138668,-0.203507,3.323152,0.780868,-0.005995,-1.818873,64.939423,23.096237,22.496336
15157,-9.155427,-0.153229,3.430891,0.765946,0.002798,-1.794625,64.939423,23.096237,22.496336
15161,-9.141062,-0.186748,3.406949,0.737968,0.016787,-1.752657,64.939423,23.096237,22.496336
15164,-9.160215,-0.316035,3.481169,0.717051,0.026380,-1.696833,64.939423,23.096237,22.496336
15168,-9.308656,-0.359130,3.375824,0.690804,0.038504,-1.620225,64.639473,22.196384,23.396189
15171,-9.311050,-0.454898,3.457227,0.666423,0.044366,-1.535090,64.639473,22.196384,23.396189
15258,-9.040505,-0.833182,3.632004,-0.010259,0.346268,0.115911,64.489494,18.896921,22.796286
15262,-9.069236,-0.758962,3.620033,-0.038637,0.347734,0.169603,64.489494,18.896921,22.796286
15266,-9.215282,-0.914585,3.524265,-0.078207,0.350132,0.217700,64.489494,18.896921,22.796286
15269,-9.267955,-1.015141,3.476381,-0.110315,0.342538,0.260867,64.489494,18.896921,22.796286
15273,-9.358934,-1.053449,3.430891,-0.141358,0.336675,0.300969,64.489494,18.896921,22.796286
15276,-9.342175,-1.137246,3.418920,-0.159744,0.337208,0.330946,63.889591,17.097216,22.646311
15279,-9.425972,-1.151611,3.466804,-0.179462,0.323352,0.360257,63.889591,17.097216,22.646311
15283,-9.476251,-1.242591,3.414132,-0.194784,0.307631,0.387969,63.889591,17.097216,22.646311
15286,-9.483433,-1.307234,3.438074,-0.214636,0.301369,0.414216,63.889591,17.097216,22.646311
15290,-9.572019,-1.455675,3.450045,-0.227559,0.285381,0.448590,63.889591,17.097216,22.646311
15293,-9.660604,-1.426944,3.392584,-0.247810,0.262998,0.486694,63.889591,17.097216,22.646311
15297,-9.842564,-1.517924,3.330335,-0.256204,0.239417,0.518669,65.239372,19.646799,20.546654
15301,-9.835381,-1.592144,3.213019,-0.263531,0.220764,0.553176,65.239372,19.646799,20.546654
15305,-9.780313,-1.704672,3.198653,-0.271658,0.190254,0.589415,65.239372,19.646799,20.546654
15308,-9.818622,-1.719037,3.122039,-0.268461,0.164141,0.613263,65.239372,19.646799,20.546654
15481,-9.370906,-1.611298,3.272874,0.017320,0.073677,0.091263,64.339516,20.246702,22.646311
15485,-9.368511,-1.599327,3.248932,0.015588,0.066216,0.076608,64.339516,20.246702,22.646311
15489,-9.370906,-1.592144,3.253720,0.013456,0.063951,0.060354,64.639473,21.746458,22.196384
15493,-9.397242,-1.544260,3.244143,0.012524,0.057956,0.045698,64.639473,21.746458,22.196384
15497,-9.373300,-1.654393,3.244143,0.010126,0.057156,0.026380,64.639473,21.746458,22.196384
15500,-9.378088,-1.702277,3.253720,0.015455,0.050761,0.007194,64.639473,21.746458,22.196384
15504,-9.454702,-1.661576,3.256114,0.012657,0.045032,-0.006662,64.639473,21.746458,22.196384
15508,-9.368511,-1.608904,3.213019,0.019985,0.048496,-0.023715,63.739616,22.046408,22.046408
15512,-9.375694,-1.637634,3.172317,0.014389,0.039969,-0.040769,63.739616,22.046408,22.046408
15516,-9.390059,-1.620875,3.169923,0.017986,0.037971,-0.048629,64.039566,20.846603,22.046408
15520,-9.368511,-1.565808,3.191471,0.018919,0.034374,-0.055025,64.039566,20.846603,22.046408
15524,-9.323022,-1.537078,3.138798,0.019185,0.031043,-0.049562,64.039566,20.846603,22.046408
15528,-9.325416,-1.513135,3.177106,0.016387,0.024781,-0.041701,64.939423,22.346359,21.746458
15532,-9.332599,-1.474828,3.167529,0.015188,0.014123,-0.029577,64.939423,22.346359,21.746458
15536,-9.337387,-1.493982,3.198653,0.014655,0.016654,-0.018119,64.489494,20.846603,23.246214
15583,-9.145850,-1.412579,3.138798,-0.004796,0.037838,0.060620,63.589642,22.946262,21.896433
15587,-9.239224,-1.455675,3.181894,-0.003064,0.036639,0.054092,64.939423,20.846603,22.046408
15590,-9.203311,-1.467646,3.179500,-0.005462,0.040236,0.055158,64.939423,20.846603,22.046408
15594,-9.277532,-1.493982,3.126827,-0.006395,0.041701,0.052626,64.939423,20.846603,22.046408
15597,-9.332599,-1.438915,3.110068,-0.007994,0.042234,0.052227,64.339516,21.446507,22.196384
15601,-9.308656,-1.479617,3.045424,-0.003730,0.040636,0.051694,64.339516,21.446507,22.196384
15604,-9.279925,-1.472434,3.117251,-0.007061,0.038770,0.053959,64.339516,21.446507,22.196384
15608,-9.342175,-1.477222,3.129222,-0.004130,0.038237,0.058888,63.739616,22.346359,21.746458
15611,-9.382876,-1.465251,3.074155,-0.002665,0.034640,0.061819,63.739616,22.346359,21.746458
15615,-9.358934,-1.513135,3.122039,-0.002798,0.035173,0.057956,63.739616,22.346359,21.746458
15618,-9.358934,-1.474828,3.078943,-0.003997,0.029577,0.058089,63.889591,21.746458,20.696629
15622,-9.337387,-1.436521,3.078943,-0.006129,0.023582,0.060087,63.889591,21.746458,20.696629
15625,-9.421184,-1.403002,3.076549,-0.006395,0.013590,0.061286,63.889591,21.746458,20.696629
15629,-9.425972,-1.424550,3.086126,-0.007727,0.015988,0.055824,63.889591,21.746458,20.696629
15633,-9.459491,-1.470040,3.088520,-0.011458,0.013456,0.062885,63.889591,21.746458,20.696629
15785,-9.097966,-1.453280,3.172317,0.027712,0.086867,-0.043300,64.039566,19.946751,21.296530
15789,-9.117120,-1.465251,3.165135,0.028378,0.093395,-0.032775,64.489494,21.596481,19.796776
15793,-9.088389,-1.426944,3.246537,0.023582,0.094461,-0.033708,64.489494,21.596481,19.796776
15796,-9.050082,-1.426944,3.210624,0.022250,0.111515,-0.025314,64.489494,21.596481,19.796776
15800,-9.114726,-1.426944,3.157952,0.025181,0.109383,-0.026779,64.489494,21.596481,19.796776
15804,-9.085996,-1.417367,3.136404,0.021051,0.114845,-0.015855,64.489494,21.596481,19.796776
15808,-9.047688,-1.529895,3.210624,0.024781,0.119508,-0.011058,64.939423,21.146555,20.996580
15812,-9.143456,-1.539472,3.217807,0.023582,0.126703,0.004130,64.939423,21.146555,20.996580
15816,-9.153033,-1.587356,3.181894,0.019319,0.126703,0.017187,64.939423,21.146555,20.996580
15820,-9.107543,-1.625663,3.217807,0.020784,0.130034,0.031443,64.939423,21.146555,20.996580
15824,-9.064447,-1.608904,3.169923,0.021717,0.132165,0.041568,64.939423,21.146555,20.996580
15828,-9.076419,-1.546654,3.210624,0.029444,0.139360,0.045965,64.939423,22.046408,21.296530
15832,-9.129091,-1.616086,3.167529,0.031576,0.138028,0.052227,64.939423,22.046408,21.296530
15835,-9.198523,-1.522712,3.117251,0.031176,0.143490,0.054092,64.939423,22.046408,21.296530
15839,-9.148245,-1.558625,3.234566,0.032109,0.134830,0.047031,64.939423,22.046408,21.296530
15888,-9.131485,-1.537078,3.469198,0.104320,0.168138,0.068214,63.889591,21.446507,20.696629
15891,-9.097966,-1.587356,3.555390,0.124704,0.181994,0.063685,63.889591,21.446507,20.696629
15895,-9.172187,-1.539472,3.483563,0.140825,0.195717,0.061153,63.889591,21.446507,20.696629
15898,-9.105149,-1.503559,3.509900,0.153349,0.208773,0.053292,65.389351,21.746458,21.446507
15902,-9.143456,-1.503559,3.660734,0.171335,0.221830,0.045165,65.389351,21.746458,21.446507
15906,-9.083601,-1.589750,3.605668,0.189855,0.237152,0.043167,65.389351,21.746458,21.446507
15909,-9.054871,-1.616086,3.699042,0.203178,0.254205,0.041302,64.039566,22.046408,20.246702
15913,-9.030929,-1.630451,3.854665,0.226493,0.276322,0.037704,64.039566,22.046408,20.246702
15916,-8.959103,-1.675941,3.825934,0.248476,0.292309,0.033308,64.039566,22.046408,20.246702
15920,-8.990228,-1.807622,3.825934,0.273524,0.320821,0.025847,64.939423,20.846603,20.546654
15923,-9.131485,-1.838747,3.869030,0.301236,0.348666,0.019851,64.939423,20.846603,20.546654
15927,-9.102755,-1.841141,3.969586,0.324685,0.375446,0.020784,64.939423,20.846603,20.546654
15930,-9.100361,-1.972822,3.991134,0.359724,0.404623,0.012923,65.689301,21.596481,20.996580
15934,-9.090784,-2.138022,4.108450,0.389302,0.431802,0.009992,65.689301,21.596481,20.996580
15937,-9.121908,-2.236184,4.220978,0.427273,0.465377,0.004663,65.389351,20.996580,19.196873
16145,-9.971850,-3.306392,0.533907,4.365588,2.081605,-2.361257,59.840252,6.298974,7.798729
16149,-9.765948,-3.260903,0.579397,4.365588,2.135963,-2.291178,61.040054,4.199316,6.748900
16154,-9.610326,-3.280056,0.605733,4.365588,2.204844,-2.206309,61.040054,4.199316,6.748900
16158,-9.461885,-3.210624,0.581791,4.365588,2.242548,-2.142758,61.040054,4.199316,6.748900
16162,-9.457097,-3.074155,0.584185,4.365588,2.284916,-2.081871,61.040054,4.199316,6.748900
16165,-9.502586,-2.863465,0.708684,4.365588,2.335810,-2.001133,61.040054,4.199316,6.748900
16169,-9.545682,-2.595315,0.706290,4.365588,2.365254,-1.948773,58.940399,1.349780,7.948705
16173,-9.502586,-2.470816,0.675165,4.365588,2.393899,-1.896147,58.940399,1.349780,7.948705
16177,-9.421184,-2.379837,0.562637,4.365588,2.422277,-1.834594,58.940399,1.349780,7.948705
16181,-9.346964,-2.430115,0.507571,4.365588,2.436799,-1.774374,58.940399,1.349780,7.948705
16185,-9.404425,-2.329558,0.632069,4.365588,2.451322,-1.696700,58.940399,1.349780,7.948705
16189,-9.550470,-2.640805,0.591368,4.365588,2.453453,-1.625421,57.890568,-0.749878,7.048851
16193,-9.634268,-2.863465,0.478840,4.365588,2.448923,-1.538688,57.890568,-0.749878,7.048851
16196,-9.576807,-3.155558,0.397437,4.365588,2.439464,-1.465544,57.890568,-0.749878,7.048851
16200,-9.344569,-3.390190,0.153229,4.365588,2.427073,-1.381475,57.890568,-0.749878,7.048851
16287,-9.368511,-5.621585,-0.960075,3.886222,1.402658,-0.762083,54.441132,-8.548608,12.297997
16290,-9.066842,-5.963956,-1.350330,3.769112,1.309663,-0.761683,53.991203,-10.348314,11.698094
